Year|Month|Day|Product Format|Total Net Sales|PO-Total
2022|February|16|95350453|1008.27|718.129741
2022|February|17|95351022|5812.16|4139.65005
2022|February|18|95352366|1575.97|1122.468117
2022|February|19|95369117|726.32|517.3138083
2022|February|20|95371214|8518.03|6066.8776
2022|February|21|95374599|5362.73|3819.548242
2022|February|22|95379791|4387.06|3124.637509
2022|February|23|95391327|233.98|166.6498029
2022|February|24|95394648|135.25|96.3303951
2022|February|25|95395570|1744.42|1242.444864
2022|February|26|95406020|2149.21|1530.752299
2022|February|27|95406960|3187.58|2270.32045
2022|February|28|95408398|1168.15|832.0025955
2022|February|1|95414477|4592.96|3271.287627
2022|February|2|95416887|25089.21|17869.52689
2022|February|3|95416888|21649.71|15419.77906
2022|February|4|95443281|10131.14|7215.798292
2022|February|5|95473425|78036.41|55580.61521
2022|February|6|95473426|20656.84|14712.61781
2022|February|7|95473904|631.57|449.8291138
2022|February|8|95491330|590.19|420.3566424
2022|February|9|95492102|10669.88|7599.510211
2022|February|10|95494217|1785.18|1271.475747
2022|February|11|95498894|186.39|132.7543242
2022|February|12|95910902|9686.11|6898.830339
2022|February|13|95914479|265.64|189.1993061
2022|February|14|95915137|5092.75|3627.257816
2022|February|15|95916694|3142.51|2238.219815
2022|February|16|95919457|544.75|387.9924786
2022|February|17|95920040|371.98|264.9388567
2022|February|18|95920238|793.91|565.4540775
2022|February|19|95933116|82.7|58.90220832
2022|February|20|95933130|42.03|29.93542703
2022|February|21|95940510|173257.95|123401.1592
2022|February|22|95983118|40.99|29.19469793
2022|February|23|96590747|86.32|61.48051538
2022|February|24|96660222|987.91|703.6285444
2022|February|25|96661547|45673.33|32530.35064
2022|February|26|96673825|122.1|86.96444541
2022|February|27|96694770|2832.23|2017.226136
2022|February|28|96695219|41.13|29.29441146
2022|February|1|96827250|6705.45|4775.886491
2022|February|2|96830933|21553.13|15350.99097
2022|February|3|96830934|3918.66|2791.024518
2022|February|4|96844740|129.98|92.57689283
2022|February|5|96862937|126.92|90.3974399
2022|February|6|96878541|1084.13|772.160231
2022|February|7|96878542|217.03|154.5773431
2022|February|8|96901555|95.39|67.94052783
2022|February|9|96901556|345.16|245.8365928
2022|February|10|96936800|677.52|482.5565197
2020|March|1|3038094|122.5|37.80053392
2020|March|2|9595175|544.99|168.1707182
2020|March|3|9595178|679.18|209.5785031
2020|March|4|9599297|247.37|76.33239245
2020|March|5|10409635|343.39|105.9618395
2020|March|6|11571239|1026.89|316.87339
2020|March|7|11588522|912.75|281.6525497
2020|March|8|11588565|157.67|48.65314435
2020|March|9|11588743|54.73|16.88835283
2020|March|10|11609457|124.18|38.31894124
2020|March|11|11611176|41.65|12.85218153
2020|March|12|11611805|47.37|14.61723503
2020|March|13|11612034|2518.28|777.0802331
2020|March|14|12369498|370.6|114.3581867
2020|March|15|12580196|618.23|190.7708089
2020|March|16|12589321|2526.12|779.4994673
2020|March|17|12597567|8595.73|2652.43415
2020|March|18|12597769|774.25|238.9148032
2020|March|19|12598014|13587.83|4192.875337
2020|March|20|12605175|23302.77|7190.670594
2020|March|21|12605492|3686.97|1137.70967
2020|March|22|12606671|3186.73|983.347718
2020|March|23|12609597|2652.46|818.4849322
2020|March|24|12611130|1032.78|318.6909014
2020|March|25|12613411|13817.33|4263.69348
2020|March|26|12617944|210.82|65.05394744
2020|March|27|12621505|26735.16|8249.82304
2020|March|28|12622410|34850.01|10753.86927
2020|March|29|12622550|130.54|40.28148325
2020|March|30|12636316|411.61|127.0128797
2020|March|1|12636524|8157.04|2517.065038
2020|March|2|12637040|3451.07|1064.916642
2020|March|3|12637192|103.15|31.82959244
2020|March|4|12640455|1162.33|358.6668946
2020|March|5|12641847|35740.06|11028.51715
2020|March|6|12651113|1231.36|379.9678812
2020|March|7|12653318|21540.94|6647.012515
2020|March|8|12666374|3080.91|950.6942282
2020|March|9|12670834|1660.95|512.5289536
2020|March|10|12673301|1138.93|351.4462212
2020|March|11|12673390|1457.23|449.6658942
2020|March|12|12679099|134167.15|41400.73391
2020|March|13|12682079|5075.9|1566.299838
2020|March|14|12684186|445.52|137.4766847
2020|March|15|13104978|1111.67|343.0344452
2020|March|16|13158257|178.97|55.22580862
2020|March|17|13183767|7307.91|2255.04408
2020|March|18|13372779|338.79|104.5423909
2020|March|19|13400099|2679.22|826.7424203
2020|March|20|13404731|1206.88|372.4139459
2020|March|21|13423091|187.61|57.89190342
2020|March|22|13503102|424.4|130.959564
2020|March|23|13503368|536.9|165.6743401
2020|March|24|13503410|4577.28|1412.437779
2020|March|25|13507235|6166.13|1902.718418
2020|March|26|13508782|20929.44|6458.318421
2020|March|27|13511029|432.42|133.4343419
2020|March|28|13513595|16684.15|5148.324718
2020|March|29|13515225|19545.82|6031.366791
2020|March|30|13576846|19151.62|5909.726216
2020|March|1|13579646|741.78|228.8953474
2020|March|2|13581202|46822.21|14448.2003
2020|March|3|13581205|745.57|230.0648496
2020|March|4|13583369|487.21|150.3412092
2020|March|5|13583891|224.42|69.25057814
2020|March|6|13584872|1814.2|559.818193
2020|March|7|13587668|2827.9|872.6214683
2020|March|8|13588988|3105.06|958.1463335
2020|March|9|13590792|2877.37|887.8867125
2020|March|10|13591798|4212.99|1300.026705
2020|March|11|13594409|5441.79|1679.204632
2020|March|12|13595628|3148.55|971.5662945
2020|March|13|13597428|829.63|256.0037302
2020|March|14|15075118|11998.07|3702.313894
2020|March|15|15779961|11756.54|3627.783584
2020|March|16|15861245|275.3|84.95091419
2020|March|17|15896222|577.54|178.2148601
2020|March|18|15936931|49.05|15.13564236
2020|March|19|19152922|1004.72|310.0322648
2020|March|20|19167140|1328.64|409.9861338
2020|March|21|19167141|322.13|99.4015183
2020|March|22|19171816|13245.67|4087.293046
2020|March|23|19177107|4401.26|1358.122269
2020|March|24|19179654|261974.41|80838.95976
2020|March|25|19208276|21252.04|6557.86497
2020|March|26|19209451|5658.32|1746.020548
2020|March|27|19209452|5007.23|1545.109938
2020|March|28|19210691|685.41|211.5009302
2020|March|29|19256976|73.03|22.53528973
2020|March|30|19257222|93.48|28.84566458
2020|March|1|19257223|86.75|26.76894953
2020|March|2|19257638|105711.77|32620.09263
2020|March|3|19258707|146.87|45.32052585
2020|March|4|19299347|11662.01|3598.613915
2020|March|5|19329411|3374.85|1041.396995
2020|March|6|19353644|1105.86|341.2416199
2020|March|7|19417843|38926.21|12011.68589
2020|March|8|20759645|20496.54|6324.735963
2020|March|9|20766663|635.26|196.0258545
2020|March|10|20777042|32657.79|10077.40325
2020|March|11|20779829|322.43|99.49409103
2020|March|12|20784691|1413.11|436.0515305
2020|March|13|20813489|10420.92|3215.643591
2020|March|14|20839834|18284.55|5642.169408
2020|March|15|20840181|5485.67|1692.744938
2020|March|16|20840183|5485.67|1692.744938
2020|March|17|20850879|657.77|202.9718955
2020|March|18|20850880|714.86|220.5884872
2020|March|19|20856291|1056.6|326.0411766
2020|March|20|20886376|11199.87|3456.008701
2020|March|21|20896899|177.91|54.89871828
2020|March|22|20913315|1030.89|318.1076932
2020|March|23|20913751|8918.5|2752.033157
2020|March|24|20919972|13560.91|4184.568477
2020|March|25|20939308|1995.74|615.8370413
2020|March|26|20939309|1176.63|363.0795284
2020|March|27|20968056|167.61|51.72038768
2020|March|28|20968191|2499.83|771.3870099
2020|March|29|20976855|32150.97|9921.010874
2020|March|30|20983661|3031.1|935.3240683
2020|March|1|20999865|422.39|130.3393267
2020|March|2|22737553|145.05|44.75891792
2020|March|3|22743215|1211.38|373.802537
2020|March|4|22774205|15062.83|4648.024623
2020|March|5|22774206|7473|2305.986857
2020|March|6|22785492|12198.11|3764.041394
2020|March|7|22785817|3940.12|1215.82563
2020|March|8|22788860|7206.81|2223.847068
2020|March|9|22791372|663.28|204.6721481
2020|March|10|22799541|4361.46|1345.840952
2020|March|11|22801689|371.81|114.7315634
2020|March|12|22806323|1662.21|512.9177591
2020|March|13|22810004|1096.61|338.3872939
2020|March|14|22821111|6643.58|2050.047928
2020|March|15|22830097|10311.94|3182.015002
2020|March|16|22830098|208673.33|64391.53705
2020|March|17|22840301|794.88|245.2807216
2020|March|18|22840644|3218.48|993.1449993
2020|March|19|22857406|1178.31|363.5979357
2020|March|20|22857407|2902.87|895.7553951
2020|March|21|22860084|1703.06|525.52308
2020|March|22|22862537|16780.02|5177.907879
2020|March|23|22862538|18037.13|5565.821587
2020|March|24|22886692|72.82|22.47048882
2020|March|25|22896313|71.34|22.01379665
2020|March|26|22901495|1125.47|347.2927911
2020|March|27|22909142|10187.39|3143.581888
2020|March|28|22915124|477.75|147.4220823
2020|March|29|22917172|339.42|104.7367937
2020|March|30|22923500|1126.79|347.7001111
2020|March|1|22936099|1382.56|426.6245402
2020|March|2|22937152|828.95|255.7938987
2020|March|3|22940654|4421.1|1364.244412
2020|March|4|22987077|400.67|123.6370606
2020|March|5|23111245|4846.15|1495.404551
2020|March|6|23118342|9333.36|2880.048908
2020|March|7|23168878|10676.78|3294.595792
2020|March|8|23216161|13708.3|4230.049462
2020|March|9|23233249|1962123.09|605463.6769
2020|March|10|23260957|1425.73|439.9457569
2020|March|11|23335584|619.45|191.1472713
2020|March|12|23428268|9064.42|2797.060536
2020|March|13|23428269|3257.65|1005.231913
2020|March|14|23524604|4763.39|1469.866818
2020|March|15|24207236|469.13|144.762159
2020|March|16|24229422|3101.47|957.0385464
2020|March|17|24245110|487.04|150.2887513
2020|March|18|24266675|1966.88|606.9315441
2020|March|19|24268483|139188.61|42950.23489
2020|March|20|24288437|17111.63|5280.234696
2020|March|21|24289056|57789.02|17832.29233
2020|March|22|24299717|84904.43|26199.45132
2020|March|23|24578214|504.95|155.8153437
2020|March|24|24589817|720204.13|222237.5563
2020|March|25|25190056|24857.85|7670.530629
2020|March|26|25192330|2460.03|759.1056935
2020|March|27|25193557|52462.44|16188.63872
2020|March|28|25194475|247.37|76.33239245
2020|March|29|25195582|27241.39|8406.033361
2020|March|30|25195785|102365.07|31587.38205
2020|March|1|25195819|208.25|64.26090766
2020|March|2|25198656|6659.56|2054.978969
2020|March|3|25198767|3592.66|1108.607887
2020|March|4|25198942|4926.96|1520.34056
2020|March|5|25201125|510.11|157.4075948
2020|March|6|25840452|14348.43|4427.578081
2020|March|7|25848407|21657.2|6682.887536
2020|March|8|25848408|16864.24|5203.896132
2020|March|9|25860805|3467.79|1070.076029
2020|March|10|25865102|23549.35|7266.759212
2020|March|11|25865103|75646.91|23342.80479
2020|March|12|25892345|293.48|90.560822
2020|March|13|25897226|22130.16|6828.831541
2020|March|14|25904969|43488.39|13419.46417
2020|March|15|25911133|3598.49|1110.406884
2020|March|16|25918049|321.11|99.08677099
2020|March|17|25928748|861.39|265.8040972
2020|March|18|25955019|2404.41|741.9427083
2020|March|19|25980483|2266.29|699.3222205
2020|March|20|25980536|23442.65|7233.834175
2020|March|21|26232599|26324.21|8123.01382
2020|March|22|26294921|643.87|198.682692
2020|March|23|26305295|1414|436.326163
2020|March|24|26306478|2321.76|716.4389194
2020|March|25|26307959|319885.74|98708.994
2020|March|26|26307960|319885.74|98708.994
2020|March|27|26309707|207071.27|63897.18013
2020|March|28|26310046|163401.41|50421.7187
2020|March|29|26310048|163401.41|50421.7187
2020|March|30|39017739|2285.14|705.1388741
2020|March|1|39064361|1318.75|406.9343192
2020|March|2|39068025|1150.36|354.9732424
2020|March|3|39085709|364.38|112.4388453
2020|March|4|39122801|9353.63|2886.303739
2020|March|5|42334473|2578358.5|795619.0036
2020|March|6|42334474|2896648.87|893835.705
2020|March|7|42334479|1164.43|359.3149038
2020|March|8|42334480|332.69|102.6600786
2020|March|9|42334844|13135.74|4053.37131
2020|March|10|42346440|14135.71|4361.937839
2020|March|11|42348896|355.83|109.8005223
2020|March|12|42355561|1956.15|603.6205259
2020|March|13|42357373|3113.2|960.6581404
2020|March|14|42371767|2944.8|908.6939778
2020|March|15|42385190|2646.25|816.5686766
2020|March|16|42397846|850.66|262.4930791
2020|March|17|42399509|735.47|226.9482341
2020|March|18|42401015|2861.78|883.076016
2020|March|19|42405682|2936.52|906.1389703
2020|March|20|42421796|49911.86|15401.59148
2020|March|21|42424598|1264.22|390.1076816
2020|March|22|42436053|1077.84|332.5953264
2020|March|23|42439824|548949.16|169392.4191
2020|March|24|42442996|30345.7|9363.948262
2020|March|25|42444481|5237.39|1616.131742
2020|March|26|42451915|2678.82|826.61899
2020|March|27|42472593|6037.88|1863.143573
2020|March|28|42472598|453.93|140.071807
2020|March|29|42477010|1641.11|506.40681
2020|March|30|42487257|1907.55|588.6237427
2020|March|1|42490017|3115.33|961.3154068
2020|March|2|42491593|3452.44|1065.33939
2020|March|3|42491933|74.63|23.02901099
2020|March|4|42492507|22930.98|7075.945202
2020|March|5|42504626|668.96|206.4248585
2020|March|6|42505971|99.16|30.59837505
2020|March|7|42517691|622.4|192.0575699
2020|March|8|42518531|2426.12|748.6418886
2020|March|9|42527771|238.11|73.47498067
2020|March|10|42529901|99946.07|30840.93722
2020|March|11|42532740|1256.65|387.7717629
2020|March|12|42532741|179.81|55.48501228
2020|March|13|42532764|30799|9503.825667
2020|March|14|42532985|3547.09|1094.546089
2020|March|15|42532986|2532.16|781.3632651
2020|March|16|42533011|72031.1|22227.05338
2020|March|17|42537712|2179.34|672.4915559
2020|March|18|42546915|21941.24|6770.535403
2020|March|19|42553656|690.92|213.2011828
2020|March|20|42554958|6548870.57|2020822.891
2020|March|21|42559687|4012.35|1238.114059
2020|March|22|42559697|1471.06|453.9334974
2020|March|23|42565430|3814.67|1177.114798
2020|March|24|42566753|199237.95|61480.00724
2020|March|25|42582864|3431.03|1058.732783
2020|March|26|42582865|9221.81|2845.627279
2020|March|27|42588254|66962.92|20663.13575
2020|March|28|42588390|1895.05|584.7665453
2020|March|29|42598150|1377.09|424.9366307
2020|March|30|42599227|937883.62|289408.1762
2020|March|1|42621068|873.85|269.6489516
2020|March|2|42621072|10366.9|3198.974327
2020|March|3|42630449|328795.41|101458.3024
2020|March|4|42650655|1013.22|312.655159
2020|March|5|42673417|13955.48|4306.323225
2020|March|6|42676498|19441.15|5999.068163
2020|March|7|42703389|53534.44|16519.43196
2020|March|8|52059654|809.11|249.6717551
2020|March|9|52072494|1620.12|499.9298042
2020|March|10|52122206|394.72|121.8010347
2020|March|11|52141719|3043.13|939.036235
2020|March|12|55354565|11390.91|3514.959019
2020|March|13|55568389|9922.93|3061.975935
2020|March|14|55574240|2321.47|716.3494325
2020|March|15|55590441|252.66|77.96475837
2020|March|16|55597759|4384.12|1352.83328
2020|March|17|84077172|953.66|294.2763851
2020|March|18|84114506|5396.4|1665.198377
2020|March|19|84163362|1864.2|575.2469823
2020|March|20|84176445|1064269.41|328407.7709
2020|March|21|84176447|84063.43|25939.93908
2020|March|22|84277350|3662569.45|1130180.251
2020|March|23|84606429|219940.04|67868.17096
2020|March|24|84606430|219940.04|67868.17096
2020|March|25|84676688|102383.98|31593.21721
2020|March|26|84676689|6005.32|1853.096346
2020|March|27|84726034|842683.29|260031.6595
2020|March|28|84726035|842683.29|260031.6595
2020|March|29|84726038|1123097.55|346560.7105
2020|March|30|84726039|1086812.84|335364.1275
2020|March|1|88865632|17791.82|5490.12486
2020|March|2|89019144|2522.98|778.5305393
2020|March|3|90412508|133.27|41.12389515
2020|March|4|90530688|1124.95|347.1323317
2020|March|5|90537299|3707.58|1144.069417
2020|March|6|93184597|1792.29|553.0572975
2020|March|7|93251342|1181.13|364.4681194
2020|March|8|93255066|789.39|243.5866406
2020|March|9|93268888|14.34|4.424976787
2020|March|10|93282665|2425.28|748.3826849
2020|March|11|93288274|3134.59|967.2585765
2020|March|12|93293780|957.4|295.4304586
2020|March|13|93296376|1768.47|545.7070222
2020|March|14|93319842|3180.78|981.5116921
2020|March|15|93321800|131.66|40.62708813
